stage_id,ranking,rider_time,rider_name,rider_country,rider_team,rider_age
19,2,19716,Geraint Thomas,Great Britain,Team Sky,32
19,3,19716,Romain Bardet,France,AG2R La Mondiale,27
19,4,19716,Daniel Martin,Ireland,UAE Team Emirates,31
19,5,19716,Rafal Majka,Poland,Bora-Hansgrohe,28
19,6,19716,Tom Dumoulin,Netherlands,Team Sunweb,27
19,7,19716,Mikel Landa,Spain,Movistar Team,28
19,8,19716,Chris Froome,Great Britain,Team Sky,33
19,9,19728,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
19,10,19728,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
19,11,19804,Gorka Izagirre,Spain,Bahrain-Merida,30
19,12,19804,Bob Jungels,Luxembourg,Quick-Step Floors,25
19,13,19804,Egan Bernal,Colombia,Team Sky,21
19,14,19916,Domenico Pozzovivo,Italy,Bahrain-Merida,35
19,15,19916,Ion Izagirre,Spain,Bahrain-Merida,29
19,16,19934,Tanel Kangert,Estonia,Astana,31
19,17,19968,Pierre Latour,France,AG2R La Mondiale,24
19,18,20109,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
19,19,20126,Nairo Quintana,Colombia,Movistar Team,28
19,20,20135,Jakob Fuglsang,Denmark,Astana,33
19,21,20135,Damiano Caruso,Italy,BMC Racing Team,30
19,22,20135,Simon Geschke,Germany,Team Sunweb,32
19,23,20135,Warren Barguil,France,Fortuneo-Samsic,26
19,24,20135,Mikel Nieve,Spain,Mitchelton-Scott,34
19,25,20415,Tejay Van Garderen,United States,BMC Racing Team,29
19,26,20453,Robert Gesink,Netherlands,LottoNL-Jumbo,32
19,27,20486,David Gaudu,France,Groupama-FDJ,21
19,28,20575,Alejandro Valverde,Spain,Movistar Team,38
19,29,20575,Daniel Navarro,Spain,Cofidis,34
19,30,20716,Jesper Hansen,Denmark,Astana,27
19,31,20760,Guillaume Martin,France,Wanty-Groupe Gobert,25
19,32,20760,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
19,33,20760,Maxime Bouet,France,Fortuneo-Samsic,31
19,34,20760,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
19,35,20805,Michal Kwiatkowski,Poland,Team Sky,28
19,36,20805,Julian Alaphilippe,France,Quick-Step Floors,26
19,37,20867,Jonathan Castroviejo,Spain,Team Sky,31
19,38,20998,Julien Bernard,France,Trek-Segafredo,26
19,39,20998,Laurens Ten Dam,Netherlands,Team Sunweb,37
19,40,21070,Marc Soler,Spain,Movistar Team,24
19,41,21150,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
19,42,21477,Adam Yates,Great Britain,Mitchelton-Scott,25
19,43,21598,Silvan Dillier,Switzerland,AG2R La Mondiale,27
19,44,21600,Michael Schär,Switzerland,BMC Racing Team,31
19,45,21600,Rudy Molard,France,Groupama-FDJ,28
19,46,21600,Oliver Naesen,Belgium,AG2R La Mondiale,27
19,47,21600,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
19,48,21600,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
19,49,21600,Sylvain Chavanel,France,Direct Énergie,39
19,50,21612,Thomas De Gendt,Belgium,Lotto-Soudal,31
19,51,21612,Stefan Küng,Switzerland,BMC Racing Team,24
19,52,21612,Koen De Kort,Netherlands,Trek-Segafredo,35
19,53,21612,Kevin Ledanois,France,Fortuneo-Samsic,24
19,54,21612,Nikias Arndt,Germany,Team Sunweb,26
19,55,21612,Imanol Erviti,Spain,Movistar Team,34
19,56,21612,Omar Fraile,Spain,Astana,27
19,57,21612,Marcus Burghardt,Germany,Bora-Hansgrohe,35
19,58,21612,Tomasz Marczynski,Poland,Lotto-Soudal,34
19,59,21612,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
19,60,21612,Mathias Frank,Switzerland,AG2R La Mondiale,31
19,61,21612,Julien Vermote,Belgium,Team Dimension Data,28
19,62,21612,Simon Gerrans,Australia,BMC Racing Team,38
19,63,21612,Yoann Offredo,France,Wanty-Groupe Gobert,31
19,64,21612,Greg Van Avermaet,Belgium,BMC Racing Team,33
19,65,21612,Darwin Atapuma,Colombia,UAE Team Emirates,30
19,66,21612,Laurent Pichon,France,Fortuneo-Samsic,31
19,67,21612,Søren Kragh Andersen,Denmark,Team Sunweb,23
19,68,21622,Daryl Impey,South Africa,Mitchelton-Scott,31
19,69,21622,Franco Pellizotti,Italy,Bahrain-Merida,40
19,70,21622,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
19,71,21622,Florian Vachon,France,Fortuneo-Samsic,33
19,72,21622,Paul Martens,Germany,LottoNL-Jumbo,34
19,73,21622,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
19,74,21622,Élie Gesbert,France,Fortuneo-Samsic,23
19,75,21622,Pawel Poljanski,Poland,Bora-Hansgrohe,28
19,76,21622,Lilian Calmejane,France,Direct Énergie,25
19,77,21622,Romain Hardy,France,Fortuneo-Samsic,29
19,78,21622,Mathew Hayman,Australia,Mitchelton-Scott,40
19,79,21622,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
19,80,21622,Jesús Herrada,Spain,Cofidis,27
19,81,21622,Magnus Cort Nielsen,Denmark,Astana,25
19,82,21622,Chad Haga,United States,Team Sunweb,29
19,83,21622,Timo Roosen,Netherlands,LottoNL-Jumbo,25
19,84,21622,Christophe Laporte,France,Cofidis,25
19,85,21622,Wout Poels,Netherlands,Team Sky,30
19,86,21622,Bauke Mollema,Netherlands,Trek-Segafredo,31
19,87,21622,Arthur Vichot,France,Groupama-FDJ,29
19,88,21622,Nils Politt,Germany,Team Katusha-Alpecin,24
19,89,21622,Thomas Boudat,France,Direct Énergie,24
19,90,21622,Anthony Turgis,France,Cofidis,24
19,91,21622,Nicolas Edet,France,Cofidis,30
19,92,21622,Rory Sutherland,Australia,UAE Team Emirates,36
19,93,21622,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
19,94,21622,Toms Skujins,Latvia,Trek-Segafredo,27
19,95,21622,Michael Valgren,Denmark,Astana,26
19,96,21622,Andrey Amador,Costa Rica,Movistar Team,31
19,97,21622,Amaël Moinard,France,Fortuneo-Samsic,36
19,98,21622,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
19,99,21622,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
19,100,21622,Fabien Grellier,France,Direct Énergie,23
19,101,21622,Jérôme Cousin,France,Direct Énergie,29
19,102,21622,Romain Sicard,France,Direct Énergie,30
19,103,21622,Ian Boswell,United States,Team Katusha-Alpecin,27
19,104,21622,Daniele Bennati,Italy,Movistar Team,37
19,105,21651,Edvald Boasson Hagen,Norway,Team Dimension Data,31
19,106,21667,Dimitri Claeys,Belgium,Cofidis,31
19,107,21667,Anthony Perez,France,Cofidis,27
19,108,21879,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
19,109,21879,Jasper Stuyven,Belgium,Trek-Segafredo,26
19,110,21879,Luke Rowe,Great Britain,Team Sky,28
19,111,21879,Damien Gaudin,France,Direct Énergie,31
19,112,22000,Julien Simon,France,Cofidis,32
19,113,22000,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
19,114,22000,Edward Theuns,Belgium,Team Sunweb,27
19,115,22000,Michael Hepburn,Australia,Mitchelton-Scott,26
19,116,22000,Marco Marcato,Italy,UAE Team Emirates,34
19,117,22000,Heinrich Haussler,Australia,Bahrain-Merida,34
19,118,22000,Luke Durbridge,Australia,Mitchelton-Scott,27
19,119,22000,Oliviero Troia,Italy,UAE Team Emirates,23
19,120,22000,Alexander Kristoff,Norway,UAE Team Emirates,31
19,121,22000,Sonny Colbrelli,Italy,Bahrain-Merida,28
19,122,22000,Jack Bauer,New Zealand,Mitchelton-Scott,33
19,123,22000,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
19,124,22000,Jasper De Buyst,Belgium,Lotto-Soudal,24
19,125,22000,Yves Lampaert,Belgium,Quick-Step Floors,27
19,126,22000,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
19,127,22000,Jay Thomson,South Africa,Team Dimension Data,32
19,128,22000,Roberto Ferrari,Italy,UAE Team Emirates,35
19,129,22000,Kristijan Koren,Slovenia,Bahrain-Merida,31
19,130,22000,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
19,131,22000,Niki Terpstra,Netherlands,Quick-Step Floors,34
19,132,22000,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
19,133,22000,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
19,134,22000,John Degenkolb,Germany,Trek-Segafredo,29
19,135,22000,Olivier Le Gac,France,Groupama-FDJ,24
19,136,22000,Maciej Bodnar,Poland,Bora-Hansgrohe,33
19,137,22000,Michael Gogl,Austria,Trek-Segafredo,24
19,138,22000,Jacopo Guarnieri,Italy,Groupama-FDJ,30
19,139,22000,Arnaud Démare,France,Groupama-FDJ,26
19,140,22000,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
19,141,22000,Daniel Oss,Italy,Bora-Hansgrohe,31
19,142,22000,Maximiliano Richeze,Argentina,Quick-Step Floors,35
19,143,22000,Peter Sagan,Slovakia,Bora-Hansgrohe,28
19,144,22000,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
19,145,22130,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
20,1,2452,Tom Dumoulin,Netherlands,Team Sunweb,27
20,2,2453,Chris Froome,Great Britain,Team Sky,33
20,3,2466,Geraint Thomas,Great Britain,Team Sky,32
20,4,2502,Michal Kwiatkowski,Poland,Team Sky,28
20,5,2503,Søren Kragh Andersen,Denmark,Team Sunweb,23
20,6,2504,Bob Jungels,Luxembourg,Quick-Step Floors,25
20,7,2514,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
20,8,2524,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
20,9,2534,Marc Soler,Spain,Movistar Team,24
20,10,2535,Michael Hepburn,Australia,Mitchelton-Scott,26
20,11,2538,Adam Yates,Great Britain,Mitchelton-Scott,25
20,12,2538,Stefan Küng,Switzerland,BMC Racing Team,24
20,13,2543,Damiano Caruso,Italy,BMC Racing Team,30
20,14,2543,Jonathan Castroviejo,Spain,Team Sky,31
20,15,2553,Ion Izagirre,Spain,Bahrain-Merida,29
20,16,2557,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
20,17,2561,Wout Poels,Netherlands,Team Sky,30
20,18,2562,Simon Geschke,Germany,Team Sunweb,32
20,19,2562,Alejandro Valverde,Spain,Movistar Team,38
20,20,2564,Nils Politt,Germany,Team Katusha-Alpecin,24
20,21,2564,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
20,22,2568,Romain Bardet,France,AG2R La Mondiale,27
20,23,2569,Chad Haga,United States,Team Sunweb,29
20,24,2569,Rafal Majka,Poland,Bora-Hansgrohe,28
20,25,2570,Egan Bernal,Colombia,Team Sky,21
20,26,2573,Nikias Arndt,Germany,Team Sunweb,26
20,27,2578,Pierre Latour,France,AG2R La Mondiale,24
20,28,2591,Thomas De Gendt,Belgium,Lotto-Soudal,31
20,29,2597,Tejay Van Garderen,United States,BMC Racing Team,29
20,30,2602,Jesús Herrada,Spain,Cofidis,27
20,31,2604,Sylvain Chavanel,France,Direct Énergie,39
20,32,2608,Luke Durbridge,Australia,Mitchelton-Scott,27
20,33,2610,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
20,34,2612,Daniel Martin,Ireland,UAE Team Emirates,31
20,35,2613,David Gaudu,France,Groupama-FDJ,21
20,36,2617,Domenico Pozzovivo,Italy,Bahrain-Merida,35
20,37,2619,Gorka Izagirre,Spain,Bahrain-Merida,30
20,38,2623,Silvan Dillier,Switzerland,AG2R La Mondiale,27
20,39,2625,Arthur Vichot,France,Groupama-FDJ,29
20,40,2626,Jakob Fuglsang,Denmark,Astana,33
20,41,2631,Nicolas Edet,France,Cofidis,30
20,42,2631,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
20,43,2633,Omar Fraile,Spain,Astana,27
20,44,2637,Marcus Burghardt,Germany,Bora-Hansgrohe,35
20,45,2643,Mikel Landa,Spain,Movistar Team,28
20,46,2645,Michael Schär,Switzerland,BMC Racing Team,31
20,47,2649,Julien Bernard,France,Trek-Segafredo,26
20,48,2649,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
20,49,2653,Warren Barguil,France,Fortuneo-Samsic,26
20,50,2655,Tanel Kangert,Estonia,Astana,31
20,51,2659,Daniel Navarro,Spain,Cofidis,34
20,52,2659,Imanol Erviti,Spain,Movistar Team,34
20,53,2660,Lilian Calmejane,France,Direct Énergie,25
20,54,2666,Maciej Bodnar,Poland,Bora-Hansgrohe,33
20,55,2669,Koen De Kort,Netherlands,Trek-Segafredo,35
20,56,2669,Toms Skujins,Latvia,Trek-Segafredo,27
20,57,2669,Edward Theuns,Belgium,Team Sunweb,27
20,58,2674,Julian Alaphilippe,France,Quick-Step Floors,26
20,59,2675,Romain Sicard,France,Direct Énergie,30
20,60,2680,Anthony Perez,France,Cofidis,27
20,61,2684,Maxime Bouet,France,Fortuneo-Samsic,31
20,62,2686,Mikel Nieve,Spain,Mitchelton-Scott,34
20,63,2687,Robert Gesink,Netherlands,LottoNL-Jumbo,32
20,64,2687,Jesper Hansen,Denmark,Astana,27
20,65,2690,Tomasz Marczynski,Poland,Lotto-Soudal,34
20,66,2692,Julien Vermote,Belgium,Team Dimension Data,28
20,67,2694,Marco Marcato,Italy,UAE Team Emirates,34
20,68,2694,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
20,69,2698,Nairo Quintana,Colombia,Movistar Team,28
20,70,2699,Franco Pellizotti,Italy,Bahrain-Merida,40
20,71,2705,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
20,72,2705,Jasper Stuyven,Belgium,Trek-Segafredo,26
20,73,2706,Rudy Molard,France,Groupama-FDJ,28
20,74,2709,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
20,75,2716,Laurens Ten Dam,Netherlands,Team Sunweb,37
20,76,2724,Guillaume Martin,France,Wanty-Groupe Gobert,25
20,77,2728,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
20,78,2732,Michael Valgren,Denmark,Astana,26
20,79,2736,Laurent Pichon,France,Fortuneo-Samsic,31
20,80,2737,Jérôme Cousin,France,Direct Énergie,29
20,81,2741,Julien Simon,France,Cofidis,32
20,82,2745,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
20,83,2745,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
20,84,2748,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
20,85,2749,Mathew Hayman,Australia,Mitchelton-Scott,40
20,86,2750,Yves Lampaert,Belgium,Quick-Step Floors,27
20,87,2751,Greg Van Avermaet,Belgium,BMC Racing Team,33
20,88,2754,Florian Vachon,France,Fortuneo-Samsic,33
20,89,2760,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
20,90,2769,Jay Thomson,South Africa,Team Dimension Data,32
20,91,2769,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
20,92,2772,Andrey Amador,Costa Rica,Movistar Team,31
20,93,2773,Daryl Impey,South Africa,Mitchelton-Scott,31
20,94,2776,John Degenkolb,Germany,Trek-Segafredo,29
20,95,2779,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
20,96,2787,Paul Martens,Germany,LottoNL-Jumbo,34
20,97,2788,Kevin Ledanois,France,Fortuneo-Samsic,24
20,98,2789,Oliver Naesen,Belgium,AG2R La Mondiale,27
20,99,2790,Kristijan Koren,Slovenia,Bahrain-Merida,31
20,100,2792,Simon Gerrans,Australia,BMC Racing Team,38
20,101,2794,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
20,102,2796,Sonny Colbrelli,Italy,Bahrain-Merida,28
20,103,2798,Pawel Poljanski,Poland,Bora-Hansgrohe,28
20,104,2799,Élie Gesbert,France,Fortuneo-Samsic,23
20,105,2802,Daniel Oss,Italy,Bora-Hansgrohe,31
20,106,2804,Heinrich Haussler,Australia,Bahrain-Merida,34
20,107,2804,Darwin Atapuma,Colombia,UAE Team Emirates,30
20,108,2804,Anthony Turgis,France,Cofidis,24
20,109,2807,Magnus Cort Nielsen,Denmark,Astana,25
20,110,2811,Edvald Boasson Hagen,Norway,Team Dimension Data,31
20,111,2811,Bauke Mollema,Netherlands,Trek-Segafredo,31
20,112,2813,Luke Rowe,Great Britain,Team Sky,28
20,113,2815,Timo Roosen,Netherlands,LottoNL-Jumbo,25
20,114,2816,Fabien Grellier,France,Direct Énergie,23
20,115,2817,Romain Hardy,France,Fortuneo-Samsic,29
20,116,2819,Jack Bauer,New Zealand,Mitchelton-Scott,33
20,117,2826,Amaël Moinard,France,Fortuneo-Samsic,36
20,118,2827,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
20,119,2827,Ian Boswell,United States,Team Katusha-Alpecin,27
20,120,2830,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
20,121,2834,Yoann Offredo,France,Wanty-Groupe Gobert,31
20,122,2839,Christophe Laporte,France,Cofidis,25
20,123,2839,Thomas Boudat,France,Direct Énergie,24
20,124,2840,Olivier Le Gac,France,Groupama-FDJ,24
20,125,2843,Maximiliano Richeze,Argentina,Quick-Step Floors,35
20,126,2845,Michael Gogl,Austria,Trek-Segafredo,24
20,127,2854,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
20,128,2861,Mathias Frank,Switzerland,AG2R La Mondiale,31
20,129,2861,Dimitri Claeys,Belgium,Cofidis,31
20,130,2865,Oliviero Troia,Italy,UAE Team Emirates,23
20,131,2867,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
20,132,2871,Jacopo Guarnieri,Italy,Groupama-FDJ,30
20,133,2873,Rory Sutherland,Australia,UAE Team Emirates,36
20,134,2877,Daniele Bennati,Italy,Movistar Team,37
20,135,2883,Peter Sagan,Slovakia,Bora-Hansgrohe,28
20,136,2885,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
20,137,2889,Alexander Kristoff,Norway,UAE Team Emirates,31
20,138,2895,Roberto Ferrari,Italy,UAE Team Emirates,35
20,139,2898,Damien Gaudin,France,Direct Énergie,31
20,140,2915,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
20,141,2932,Jasper De Buyst,Belgium,Lotto-Soudal,24
20,142,2944,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
20,143,2945,Arnaud Démare,France,Groupama-FDJ,26
20,144,2966,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
20,145,3004,Niki Terpstra,Netherlands,Quick-Step Floors,34
21,1,9996,Alexander Kristoff,Norway,UAE Team Emirates,31
21,2,9996,John Degenkolb,Germany,Trek-Segafredo,29
21,3,9996,Arnaud Démare,France,Groupama-FDJ,26
21,4,9996,Edvald Boasson Hagen,Norway,Team Dimension Data,31
21,5,9996,Christophe Laporte,France,Cofidis,25
21,6,9996,Maximiliano Richeze,Argentina,Quick-Step Floors,35
21,7,9996,Sonny Colbrelli,Italy,Bahrain-Merida,28
21,8,9996,Peter Sagan,Slovakia,Bora-Hansgrohe,28
21,9,9996,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
21,10,9996,Jasper De Buyst,Belgium,Lotto-Soudal,24
21,11,9996,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
21,12,9996,Thomas Boudat,France,Direct Énergie,24
21,13,9996,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
21,14,9996,Magnus Cort Nielsen,Denmark,Astana,25
21,15,9996,Oliver Naesen,Belgium,AG2R La Mondiale,27
21,16,9996,Daniele Bennati,Italy,Movistar Team,37
21,17,9996,Nikias Arndt,Germany,Team Sunweb,26
21,18,9996,Edward Theuns,Belgium,Team Sunweb,27
21,19,9996,Mathew Hayman,Australia,Mitchelton-Scott,40
21,20,9996,Timo Roosen,Netherlands,LottoNL-Jumbo,25
21,21,9996,Daryl Impey,South Africa,Mitchelton-Scott,31
21,22,9996,Damiano Caruso,Italy,BMC Racing Team,30
21,23,9996,Jasper Stuyven,Belgium,Trek-Segafredo,26
21,24,9996,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
21,25,9996,Jérôme Cousin,France,Direct Énergie,29
21,26,9996,Alejandro Valverde,Spain,Movistar Team,38
21,27,9996,Laurent Pichon,France,Fortuneo-Samsic,31
21,28,9996,Domenico Pozzovivo,Italy,Bahrain-Merida,35
21,29,9996,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
21,30,9996,Yves Lampaert,Belgium,Quick-Step Floors,27
21,31,9996,Pierre Latour,France,AG2R La Mondiale,24
21,32,9996,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
21,33,9996,Guillaume Martin,France,Wanty-Groupe Gobert,25
21,34,9996,Søren Kragh Andersen,Denmark,Team Sunweb,23
21,35,9996,Yoann Offredo,France,Wanty-Groupe Gobert,31
21,36,9996,Tom Dumoulin,Netherlands,Team Sunweb,27
21,37,9996,Stefan Küng,Switzerland,BMC Racing Team,24
21,38,9996,Lilian Calmejane,France,Direct Énergie,25
21,39,9996,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
21,40,9996,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
21,41,9996,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
21,42,9996,Chad Haga,United States,Team Sunweb,29
21,43,9996,Andrey Amador,Costa Rica,Movistar Team,31
21,44,9996,Jack Bauer,New Zealand,Mitchelton-Scott,33
21,45,9996,Mikel Landa,Spain,Movistar Team,28
21,46,9996,Robert Gesink,Netherlands,LottoNL-Jumbo,32
21,47,9996,Julien Simon,France,Cofidis,32
21,48,9996,Greg Van Avermaet,Belgium,BMC Racing Team,33
21,49,9996,Michael Hepburn,Australia,Mitchelton-Scott,26
21,50,9996,Maciej Bodnar,Poland,Bora-Hansgrohe,33
21,51,9996,Warren Barguil,France,Fortuneo-Samsic,26
21,52,9996,Nairo Quintana,Colombia,Movistar Team,28
21,53,9996,Imanol Erviti,Spain,Movistar Team,34
21,54,9996,Romain Bardet,France,AG2R La Mondiale,27
21,55,9996,Mikel Nieve,Spain,Mitchelton-Scott,34
21,56,9996,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
21,57,9996,Simon Gerrans,Australia,BMC Racing Team,38
21,58,9996,Rudy Molard,France,Groupama-FDJ,28
21,59,9996,Jonathan Castroviejo,Spain,Team Sky,31
21,60,9996,Julien Vermote,Belgium,Team Dimension Data,28
21,61,9996,Bob Jungels,Luxembourg,Quick-Step Floors,25
21,62,9996,Roberto Ferrari,Italy,UAE Team Emirates,35
21,63,9996,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
21,64,9996,Jacopo Guarnieri,Italy,Groupama-FDJ,30
21,65,9996,Egan Bernal,Colombia,Team Sky,21
21,66,9996,Anthony Turgis,France,Cofidis,24
21,67,9996,Geraint Thomas,Great Britain,Team Sky,32
21,68,9996,Daniel Martin,Ireland,UAE Team Emirates,31
21,69,9996,Chris Froome,Great Britain,Team Sky,33
21,70,9996,Marcus Burghardt,Germany,Bora-Hansgrohe,35
21,71,10020,Tanel Kangert,Estonia,Astana,31
21,72,10020,Maxime Bouet,France,Fortuneo-Samsic,31
21,73,10020,Marc Soler,Spain,Movistar Team,24
21,74,10020,Thomas De Gendt,Belgium,Lotto-Soudal,31
21,75,10020,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
21,76,10020,Heinrich Haussler,Australia,Bahrain-Merida,34
21,77,10020,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
21,78,10020,Tomasz Marczynski,Poland,Lotto-Soudal,34
21,79,10020,Luke Rowe,Great Britain,Team Sky,28
21,80,10020,Wout Poels,Netherlands,Team Sky,30
21,81,10020,Paul Martens,Germany,LottoNL-Jumbo,34
21,82,10020,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
21,83,10020,Daniel Navarro,Spain,Cofidis,34
21,84,10020,Fabien Grellier,France,Direct Énergie,23
21,85,10026,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
21,86,10026,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
21,87,10026,Mathias Frank,Switzerland,AG2R La Mondiale,31
21,88,10026,David Gaudu,France,Groupama-FDJ,21
21,89,10026,Jakob Fuglsang,Denmark,Astana,33
21,90,10026,Kevin Ledanois,France,Fortuneo-Samsic,24
21,91,10026,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
21,92,10026,Kristijan Koren,Slovenia,Bahrain-Merida,31
21,93,10026,Pawel Poljanski,Poland,Bora-Hansgrohe,28
21,94,10026,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
21,95,10026,Jesper Hansen,Denmark,Astana,27
21,96,10026,Tejay Van Garderen,United States,BMC Racing Team,29
21,97,10026,Koen De Kort,Netherlands,Trek-Segafredo,35
21,98,10026,Ian Boswell,United States,Team Katusha-Alpecin,27
21,99,10026,Adam Yates,Great Britain,Mitchelton-Scott,25
21,100,10026,Nicolas Edet,France,Cofidis,30
21,101,10026,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
21,102,10026,Simon Geschke,Germany,Team Sunweb,32
21,103,10026,Jay Thomson,South Africa,Team Dimension Data,32
21,104,10026,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
21,105,10026,Julian Alaphilippe,France,Quick-Step Floors,26
21,106,10026,Sylvain Chavanel,France,Direct Énergie,39
21,107,10026,Laurens Ten Dam,Netherlands,Team Sunweb,37
21,108,10034,Gorka Izagirre,Spain,Bahrain-Merida,30
21,109,10035,Niki Terpstra,Netherlands,Quick-Step Floors,34
21,110,10035,Rafal Majka,Poland,Bora-Hansgrohe,28
21,111,10038,Élie Gesbert,France,Fortuneo-Samsic,23
21,112,10038,Florian Vachon,France,Fortuneo-Samsic,33
21,113,10038,Michael Valgren,Denmark,Astana,26
21,114,10051,Olivier Le Gac,France,Groupama-FDJ,24
21,115,10051,Darwin Atapuma,Colombia,UAE Team Emirates,30
21,116,10055,Luke Durbridge,Australia,Mitchelton-Scott,27
21,117,10057,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
21,118,10057,Romain Hardy,France,Fortuneo-Samsic,29
21,119,10059,Daniel Oss,Italy,Bora-Hansgrohe,31
21,120,10063,Romain Sicard,France,Direct Énergie,30
21,121,10067,Arthur Vichot,France,Groupama-FDJ,29
21,122,10067,Franco Pellizotti,Italy,Bahrain-Merida,40
21,123,10071,Michael Gogl,Austria,Trek-Segafredo,24
21,124,10071,Omar Fraile,Spain,Astana,27
21,125,10078,Jesús Herrada,Spain,Cofidis,27
21,126,10078,Dimitri Claeys,Belgium,Cofidis,31
21,127,10084,Marco Marcato,Italy,UAE Team Emirates,34
21,128,10084,Rory Sutherland,Australia,UAE Team Emirates,36
21,129,10090,Bauke Mollema,Netherlands,Trek-Segafredo,31
21,130,10090,Toms Skujins,Latvia,Trek-Segafredo,27
21,131,10101,Ion Izagirre,Spain,Bahrain-Merida,29
21,132,10123,Oliviero Troia,Italy,UAE Team Emirates,23
21,133,10132,Julien Bernard,France,Trek-Segafredo,26
21,134,10195,Nils Politt,Germany,Team Katusha-Alpecin,24
21,135,10197,Michal Kwiatkowski,Poland,Team Sky,28
21,136,10199,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
21,137,10240,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
21,138,10242,Amaël Moinard,France,Fortuneo-Samsic,36
21,139,10244,Michael Schär,Switzerland,BMC Racing Team,31
